Time,Queue Density,Dynamic Density
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0.466667,0.0940459,0.159798
0.466667,0.0940459,0.159798
0.466667,0.0940459,0.159798
0.466667,0.0940459,0.159798
0.466667,0.0940459,0.159798
0.466667,0.0940459,0.159798
0.466667,0.0940459,0.159798
0.933333,0.108412,0.113146
0.933333,0.108412,0.113146
0.933333,0.108412,0.113146
0.933333,0.108412,0.113146
0.933333,0.108412,0.113146
0.933333,0.108412,0.113146
0.933333,0.108412,0.113146
1.4,0.11402,0.108459
1.4,0.11402,0.108459
1.4,0.11402,0.108459
1.4,0.11402,0.108459
1.4,0.11402,0.108459
1.4,0.11402,0.108459
1.4,0.11402,0.108459
1.86667,0.12585,0.0942026
1.86667,0.12585,0.0942026
1.86667,0.12585,0.0942026
1.86667,0.12585,0.0942026
1.86667,0.12585,0.0942026
1.86667,0.12585,0.0942026
1.86667,0.12585,0.0942026
2.33333,0.130447,0.0950765
2.33333,0.130447,0.0950765
2.33333,0.130447,0.0950765
2.33333,0.130447,0.0950765
2.33333,0.130447,0.0950765
2.33333,0.130447,0.0950765
2.33333,0.130447,0.0950765
2.8,0.134891,0.0924157
2.8,0.134891,0.0924157
2.8,0.134891,0.0924157
2.8,0.134891,0.0924157
2.8,0.134891,0.0924157
2.8,0.134891,0.0924157
2.8,0.134891,0.0924157
3.26667,0.139354,0.0904681
3.26667,0.139354,0.0904681
3.26667,0.139354,0.0904681
3.26667,0.139354,0.0904681
3.26667,0.139354,0.0904681
3.26667,0.139354,0.0904681
3.26667,0.139354,0.0904681
3.73333,0.146628,0.0798404
3.73333,0.146628,0.0798404
3.73333,0.146628,0.0798404
3.73333,0.146628,0.0798404
3.73333,0.146628,0.0798404
3.73333,0.146628,0.0798404
3.73333,0.146628,0.0798404
4.2,0.144954,0.0719873
4.2,0.144954,0.0719873
4.2,0.144954,0.0719873
4.2,0.144954,0.0719873
4.2,0.144954,0.0719873
4.2,0.144954,0.0719873
4.2,0.144954,0.0719873
4.66667,0.141608,0.0747382
4.66667,0.141608,0.0747382
4.66667,0.141608,0.0747382
4.66667,0.141608,0.0747382
4.66667,0.141608,0.0747382
4.66667,0.141608,0.0747382
4.66667,0.141608,0.0747382
5.13333,0.147807,0.0634444
5.13333,0.147807,0.0634444
5.13333,0.147807,0.0634444
5.13333,0.147807,0.0634444
5.13333,0.147807,0.0634444
5.13333,0.147807,0.0634444
5.13333,0.147807,0.0634444
5.6,0.168122,0.0695106
5.6,0.168122,0.0695106
5.6,0.168122,0.0695106
5.6,0.168122,0.0695106
5.6,0.168122,0.0695106
5.6,0.168122,0.0695106
5.6,0.168122,0.0695106
6.06667,0.204754,0.117962
6.06667,0.204754,0.117962
6.06667,0.204754,0.117962
6.06667,0.204754,0.117962
6.06667,0.204754,0.117962
6.06667,0.204754,0.117962
6.06667,0.204754,0.117962
6.53333,0.214144,0.14738
6.53333,0.214144,0.14738
6.53333,0.214144,0.14738
6.53333,0.214144,0.14738
6.53333,0.214144,0.14738
6.53333,0.214144,0.14738
6.53333,0.214144,0.14738
7,0.21327,0.141325
7,0.21327,0.141325
7,0.21327,0.141325
7,0.21327,0.141325
7,0.21327,0.141325
7,0.21327,0.141325
7,0.21327,0.141325
7.46667,0.229356,0.135706
7.46667,0.229356,0.135706
7.46667,0.229356,0.135706
7.46667,0.229356,0.135706
7.46667,0.229356,0.135706
7.46667,0.229356,0.135706
7.46667,0.229356,0.135706
7.93333,0.243264,0.148289
7.93333,0.243264,0.148289
7.93333,0.243264,0.148289
7.93333,0.243264,0.148289
7.93333,0.243264,0.148289
7.93333,0.243264,0.148289
7.93333,0.243264,0.148289
8.4,0.243283,0.138951
8.4,0.243283,0.138951
8.4,0.243283,0.138951
8.4,0.243283,0.138951
8.4,0.243283,0.138951
8.4,0.243283,0.138951
8.4,0.243283,0.138951
8.86667,0.249937,0.154771
8.86667,0.249937,0.154771
8.86667,0.249937,0.154771
8.86667,0.249937,0.154771
8.86667,0.249937,0.154771
8.86667,0.249937,0.154771
8.86667,0.249937,0.154771
9.33333,0.261486,0.140695
9.33333,0.261486,0.140695
9.33333,0.261486,0.140695
9.33333,0.261486,0.140695
9.33333,0.261486,0.140695
9.33333,0.261486,0.140695
9.33333,0.261486,0.140695
9.8,0.260702,0.156942
9.8,0.260702,0.156942
9.8,0.260702,0.156942
9.8,0.260702,0.156942
9.8,0.260702,0.156942
9.8,0.260702,0.156942
9.8,0.260702,0.156942
10.2667,0.253209,0.143132
10.2667,0.253209,0.143132
10.2667,0.253209,0.143132
10.2667,0.253209,0.143132
10.2667,0.253209,0.143132
10.2667,0.253209,0.143132
10.2667,0.253209,0.143132
10.7333,0.244267,0.121269
10.7333,0.244267,0.121269
10.7333,0.244267,0.121269
10.7333,0.244267,0.121269
10.7333,0.244267,0.121269
10.7333,0.244267,0.121269
10.7333,0.244267,0.121269
11.2,0.23951,0.108667
11.2,0.23951,0.108667
11.2,0.23951,0.108667
11.2,0.23951,0.108667
11.2,0.23951,0.108667
11.2,0.23951,0.108667
11.2,0.23951,0.108667
11.6667,0.235493,0.10579
11.6667,0.235493,0.10579
11.6667,0.235493,0.10579
11.6667,0.235493,0.10579
11.6667,0.235493,0.10579
11.6667,0.235493,0.10579
11.6667,0.235493,0.10579
12.1333,0.234349,0.100014
12.1333,0.234349,0.100014
12.1333,0.234349,0.100014
12.1333,0.234349,0.100014
12.1333,0.234349,0.100014
12.1333,0.234349,0.100014
12.1333,0.234349,0.100014
12.6,0.232526,0.0883559
12.6,0.232526,0.0883559
12.6,0.232526,0.0883559
12.6,0.232526,0.0883559
12.6,0.232526,0.0883559
12.6,0.232526,0.0883559
12.6,0.232526,0.0883559
13.0667,0.234443,0.0805772
13.0667,0.234443,0.0805772
13.0667,0.234443,0.0805772
13.0667,0.234443,0.0805772
13.0667,0.234443,0.0805772
13.0667,0.234443,0.0805772
13.0667,0.234443,0.0805772
13.5333,0.234733,0.0713054
13.5333,0.234733,0.0713054
13.5333,0.234733,0.0713054
13.5333,0.234733,0.0713054
13.5333,0.234733,0.0713054
13.5333,0.234733,0.0713054
